District,Rainfall (mm),River,River Level,Flood Risk,Flood Occurred,Area affected in (m.ha),Population affected in (million),Damage to Crops,Damage to Houses,Year,Month
0,73068.0,3,0.0,0,1,0.0,0.0,0.0,32,2022,12
0,26128.5,3,0.0,0,1,0.0,0.0,0.0,32,2023,1
0,11.0,3,0.0,1,0,0.0,0.0,0.0,32,2023,2
0,1370.0,3,0.0,0,1,0.0,0.0,0.0,32,2023,3
0,1773.5,3,0.0,0,1,0.0,0.0,0.0,32,2023,4
0,48.0,3,0.0,1,0,0.0,0.0,0.0,32,2023,5
0,176.79999828338623,3,0.0,1,0,0.0,0.0,0.0,32,2023,6
0,397.4000015258789,3,0.0,0,1,0.0,0.0,0.0,32,2023,7
0,442.1000061035156,3,0.0,0,1,0.0,0.0,0.0,32,2023,8
0,236.39999961853027,3,0.0,2,0,0.0,0.0,0.0,32,2023,9
0,12821.900000572205,3,0.0,0,1,0.0,0.0,0.0,32,2023,10
0,25697.0,3,0.0,0,1,0.0,0.0,0.0,32,2023,11
0,32364.0,3,0.0,0,1,0.0,0.0,0.0,32,2023,12
0,34710.5,3,0.0,0,1,0.0,0.0,0.0,32,2024,1
0,28942.0,3,0.0,0,1,0.0,0.0,0.0,32,2024,2
0,50230.29999923706,3,0.0,0,1,0.0,0.0,0.0,32,2024,3
0,13230.0,3,0.0,0,1,0.0,0.0,0.0,32,2024,4
0,11177.79999923706,3,0.0,0,1,0.0,0.0,0.0,32,2024,5
0,16319.699998378754,3,0.0,0,1,0.0,0.0,0.0,32,2024,6
0,16668.300003528595,3,0.0,0,1,0.0,0.0,0.0,32,2024,7
0,5492.999998092651,3,0.0,0,1,0.0,0.0,0.0,32,2024,8
0,554.199999332428,3,0.0,0,1,0.0,0.0,0.0,32,2024,9
0,25877.89999961853,3,0.0,0,1,0.0,0.0,0.0,32,2024,10
0,15944.0,3,0.0,0,1,0.0,0.0,0.0,32,2024,11
0,54258.5,3,0.0,0,1,0.0,0.0,0.0,32,2024,12
0,52803.0,3,0.0,0,1,0.0,0.0,0.0,32,2025,1
1,135.5,3,0.0,1,0,1.0,4.2,0.5,26,1969,12
1,0.0,3,0.0,1,0,0.11,0.24,0.03,28,2012,8
1,0.0,3,0.0,1,0,2.36,7.23,0.71,21,2013,8
1,0.0,3,0.0,1,0,3.9,3.0,0.5,14,2014,6
1,9.0,3,0.0,1,0,3.9,3.0,0.5,14,2014,7
1,0.0,3,0.0,1,0,3.9,3.0,0.5,14,2014,8
1,0.0,3,0.0,1,0,3.9,3.0,0.5,14,2014,9
1,0.0,3,0.0,1,0,3.9,3.0,0.5,14,2014,10
1,0.0,3,0.0,1,0,0.01,0.49,0.0,0,2015,6
1,0.0,3,0.0,1,0,0.01,0.49,0.0,0,2015,7
1,0.0,3,0.0,1,0,0.01,0.49,0.0,0,2015,8
1,0.0,3,0.0,1,0,0.01,0.49,0.0,0,2015,9
1,0.0,3,0.0,1,0,0.01,0.49,0.0,0,2015,10
1,0.0,3,0.0,1,0,4.33,8.79,0.71,35,2016,6
1,2.200000047683716,3,0.0,1,0,4.33,8.79,0.71,35,2016,7
1,0.0,3,0.0,1,0,4.33,8.79,0.71,35,2016,8
1,0.0,3,0.0,1,0,4.33,8.79,0.71,35,2016,9
1,0.0,3,0.0,1,0,4.33,8.79,0.71,35,2016,10
1,0.0,3,0.0,1,0,3.0,18.5,0.3,40,2017,6
1,0.0,3,0.0,1,0,3.0,18.5,0.3,40,2017,7
1,0.0,3,0.0,1,0,3.0,18.5,0.3,40,2017,8
1,0.0,3,0.0,1,0,3.0,18.5,0.3,40,2017,9
1,0.0,3,0.0,1,0,3.0,18.5,0.3,40,2017,10
1,0.0,3,0.0,1,0,0.03,0.15,0.0,33,2018,6
1,0.0,3,0.0,1,0,0.03,0.15,0.0,33,2018,7
1,0.0,3,0.0,1,0,0.03,0.15,0.0,33,2018,8
1,0.0,3,0.0,1,0,0.03,0.15,0.0,33,2018,9
1,0.0,3,0.0,1,0,0.03,0.15,0.0,33,2018,10
1,925.5,3,0.0,0,1,1.06,14.94,0.36,32,2019,6
1,2407.5,3,0.0,0,1,1.06,14.94,0.36,32,2019,7
1,1666.5,3,0.0,0,1,1.06,14.94,0.36,32,2019,8
1,4083.0,3,0.0,0,1,1.06,14.94,0.36,32,2019,9
1,427.5,3,0.0,0,1,1.06,14.94,0.36,32,2019,10
1,193.0,3,0.0,1,0,1.06,14.94,0.36,32,2019,12
1,84.0,3,0.0,1,0,0.0,0.0,0.0,32,2020,1
1,521.0,3,0.0,0,1,0.0,0.0,0.0,32,2020,2
1,11.0,3,0.0,1,0,0.0,0.0,0.0,32,2020,3
1,33.5,3,0.0,1,0,0.0,0.0,0.0,32,2020,4
1,41.5,3,0.0,1,0,0.0,0.0,0.0,32,2020,5
1,8.0,3,0.0,1,0,0.0,0.0,0.0,32,2020,6
1,7167.5,3,0.0,0,1,0.0,0.0,0.0,32,2020,7
1,1395.0,3,0.0,0,1,0.0,0.0,0.0,32,2020,8
1,2282.5,3,0.0,0,1,0.0,0.0,0.0,32,2020,9
1,217.5,3,0.0,2,0,0.0,0.0,0.0,32,2020,10
1,2.5,3,0.0,1,0,0.0,0.0,0.0,32,2020,11
1,0.0,3,0.0,1,0,0.0,0.0,0.0,32,2020,12
1,0.0,3,0.0,1,0,0.0,0.0,0.0,32,2021,1
1,15.5,3,0.0,1,0,0.0,0.0,0.0,32,2021,2
1,0.0,3,0.0,1,0,0.0,0.0,0.0,32,2021,3
1,12.0,3,0.0,1,0,0.0,0.0,0.0,32,2021,4
1,3609.0,3,0.0,0,1,0.0,0.0,0.0,32,2021,5
1,5490.5,3,0.0,0,1,0.0,0.0,0.0,32,2021,6
1,1071.5,3,0.0,0,1,0.0,0.0,0.0,32,2021,7
1,611.299998998642,3,0.0,0,1,0.0,0.0,0.0,32,2021,8
1,101.60000109672546,3,0.0,1,0,0.0,0.0,0.0,32,2021,9
1,79.69999980926514,3,0.0,1,0,0.0,0.0,0.0,32,2021,10
1,0.0,3,0.0,1,0,0.0,0.0,0.0,32,2021,11
1,3.200000047683716,3,0.0,1,0,0.0,0.0,0.0,32,2021,12
1,29.600000381469727,3,0.0,1,0,0.0,0.0,0.0,32,2022,1
1,28.40000057220459,3,0.0,1,0,0.0,0.0,0.0,32,2022,2
1,0.0,3,0.0,1,0,0.0,0.0,0.0,32,2022,3
1,0.0,3,0.0,1,0,0.0,0.0,0.0,32,2022,4
1,21723.10000038147,3,0.0,0,1,0.0,0.0,0.0,32,2022,5
1,38876.0999994278,3,0.0,0,1,0.0,0.0,0.0,32,2022,6
1,77093.99999904633,3,0.0,0,1,0.0,0.0,0.0,32,2022,7
1,88263.40000009537,3,0.0,0,1,0.0,0.0,0.0,32,2022,8
1,76715.10000061989,3,0.0,0,1,0.0,0.0,0.0,32,2022,9
1,70998.70000004768,3,0.0,0,1,0.0,0.0,0.0,32,2022,10
1,66937.0,3,0.0,0,1,0.0,0.0,0.0,32,2022,11
1,76693.0,3,0.0,0,1,0.0,0.0,0.0,32,2022,12
1,19640.5,3,0.0,0,1,0.0,0.0,0.0,32,2023,1
1,0.0,3,0.0,1,0,0.0,0.0,0.0,32,2023,2
1,15.800000190734863,3,0.0,1,0,0.0,0.0,0.0,32,2023,3
1,3.5,3,0.0,1,0,0.0,0.0,0.0,32,2023,4
1,36.00000023841858,3,0.0,1,0,0.0,0.0,0.0,32,2023,5
1,51.30000042915344,3,0.0,1,0,0.0,0.0,0.0,32,2023,6
1,339.40000116825104,3,0.0,0,1,0.0,0.0,0.0,32,2023,7
1,88.69999951124191,3,0.0,1,0,0.0,0.0,0.0,32,2023,8
1,1615.599999755621,3,0.0,0,1,0.0,0.0,0.0,32,2023,9
1,13233.500000476835,3,0.0,0,1,0.0,0.0,0.0,32,2023,10
1,31842.5,3,0.0,0,1,0.0,0.0,0.0,32,2023,11
1,39217.70000004768,3,0.0,0,1,0.0,0.0,0.0,32,2023,12
1,37053.90000000596,3,0.0,0,1,0.0,0.0,0.0,32,2024,1
1,30136.5,3,0.0,0,1,0.0,0.0,0.0,32,2024,2
1,53398.79999983311,3,0.0,0,1,0.0,0.0,0.0,32,2024,3
1,14363.0,3,0.0,0,1,0.0,0.0,0.0,32,2024,4
1,14484.5,3,0.0,0,1,0.0,0.0,0.0,32,2024,5
1,18810.0,3,0.0,0,1,0.0,0.0,0.0,32,2024,6
1,47895.300001621246,3,0.0,0,1,0.0,0.0,0.0,32,2024,7
1,19223.50000011921,3,0.0,0,1,0.0,0.0,0.0,32,2024,8
1,2114.0000002235174,3,0.0,0,1,0.0,0.0,0.0,32,2024,9
1,36461.0,3,0.0,0,1,0.0,0.0,0.0,32,2024,10
1,25067.5,3,0.0,0,1,0.0,0.0,0.0,32,2024,11
1,75618.5,3,0.0,0,1,0.0,0.0,0.0,32,2024,12
1,73835.5,3,0.0,0,1,0.0,0.0,0.0,32,2025,1
2,135.5,3,0.0,1,0,0.9,3.9,0.4,11,1970,6
2,0.0,3,0.0,1,0,0.0,0.0,0.0,32,1988,12
2,34.400000000000006,3,0.0,1,0,0.08,0.55,0.02,1,1992,6
2,264.8,3,0.0,2,0,0.08,0.55,0.02,1,1992,7
2,292.7,3,0.0,2,0,0.08,0.55,0.02,1,1992,8
2,118.8,3,0.0,1,0,0.08,0.55,0.02,1,1992,9
2,13.2,3,0.0,1,0,0.08,0.55,0.02,1,1992,10
2,115.1,3,0.0,1,0,1.56,5.35,1.14,8,1993,6
2,214.5,3,0.0,2,0,1.56,5.35,1.14,8,1993,7
2,367.5,3,0.0,0,1,1.56,5.35,1.14,8,1993,8
2,257.9,3,0.0,2,0,1.56,5.35,1.14,8,1993,9
2,0.0,3,0.0,1,0,1.56,5.35,1.14,8,1993,10
2,95.6,3,0.0,1,0,0.65,4.01,0.35,37,1994,6
2,282.1,3,0.0,2,0,0.65,4.01,0.35,37,1994,7
2,405.2,3,0.0,0,1,0.65,4.01,0.35,37,1994,8
2,177.0,3,0.0,1,0,0.65,4.01,0.35,37,1994,9
2,60.0,3,0.0,1,0,0.92,6.63,0.42,19,1995,6
2,140.0,3,0.0,1,0,0.92,6.63,0.42,19,1995,7
2,205.0,3,0.0,2,0,0.92,6.63,0.42,19,1995,8
2,323.3,3,0.0,0,1,0.92,6.63,0.42,19,1995,9
2,0.0,3,0.0,1,0,0.92,6.63,0.42,19,1995,10
2,230.4,3,0.0,2,0,1.19,8.73,0.73,41,1996,6
2,228.2,3,0.0,2,0,1.19,8.73,0.73,41,1996,7
2,227.8,3,0.0,2,0,1.19,8.73,0.73,41,1996,8
2,110.3,3,0.0,1,0,1.19,8.73,0.73,41,1996,9
2,12.3,3,0.0,1,0,1.19,8.73,0.73,41,1996,10
2,193.7,3,0.0,1,0,1.47,6.96,0.65,38,1997,6
2,395.3,3,0.0,0,1,1.47,6.96,0.65,38,1997,7
2,248.0,3,0.0,2,0,1.47,6.96,0.65,38,1997,8
2,117.1,3,0.0,1,0,1.47,6.96,0.65,38,1997,9
2,8.0,3,0.0,1,0,1.47,6.96,0.65,38,1997,10
2,91.7,3,0.0,1,0,2.51,13.47,1.28,31,1998,6
2,324.7,3,0.0,0,1,2.51,13.47,1.28,31,1998,7
2,295.6,3,0.0,2,0,2.51,13.47,1.28,31,1998,8
2,130.5,3,0.0,1,0,2.51,13.47,1.28,31,1998,9
2,3.5,3,0.0,1,0,2.51,13.47,1.28,31,1998,10
2,77.1,3,0.0,1,0,0.84,6.56,0.3,24,1999,6
2,655.5,3,0.0,0,1,0.84,6.56,0.3,24,1999,7
2,340.2,3,0.0,0,1,0.84,6.56,0.3,24,1999,8
2,142.1,3,0.0,1,0,0.84,6.56,0.3,24,1999,9
2,60.3,3,0.0,1,0,0.84,6.56,0.3,24,1999,10
2,0.0,3,0.0,1,0,0.78,8.24,0.42,43,2000,1
2,5.6,3,0.0,1,0,0.78,8.24,0.42,43,2000,2
2,0.0,3,0.0,1,0,0.78,8.24,0.42,43,2000,3
2,4.6,3,0.0,1,0,0.78,8.24,0.42,43,2000,4
2,41.6,3,0.0,1,0,0.78,8.24,0.42,43,2000,5
2,42.8,3,0.0,1,0,0.78,8.24,0.42,43,2000,6
2,397.2,3,0.0,0,1,0.78,8.24,0.42,43,2000,7
2,226.4,3,0.0,2,0,0.78,8.24,0.42,43,2000,8
2,264.6,3,0.0,2,0,0.78,8.24,0.42,43,2000,9
2,0.0,3,0.0,1,0,0.78,8.24,0.42,43,2000,10
2,0.0,3,0.0,1,0,0.78,8.24,0.42,43,2000,11
2,0.0,3,0.0,1,0,0.78,8.24,0.42,43,2000,12
2,0.0,3,0.0,1,0,1.19,9.1,0.65,25,2001,1
2,0.0,3,0.0,1,0,1.19,9.1,0.65,25,2001,2
2,2.0,3,0.0,1,0,1.19,9.1,0.65,25,2001,3
2,0.0,3,0.0,1,0,1.19,9.1,0.65,25,2001,4
2,10.3,3,0.0,1,0,1.19,9.1,0.65,25,2001,5
2,519.3,3,0.0,0,1,1.19,9.1,0.65,25,2001,6
2,419.8,3,0.0,0,1,1.19,9.1,0.65,25,2001,7
2,368.0,3,0.0,0,1,1.19,9.1,0.65,25,2001,8
2,237.1,3,0.0,2,0,1.19,9.1,0.65,25,2001,9
2,138.5,3,0.0,1,0,1.19,9.1,0.65,25,2001,10
2,0.0,3,0.0,1,0,1.19,9.1,0.65,25,2001,11
2,0.0,3,0.0,1,0,1.19,9.1,0.65,25,2001,12
2,0.0,3,0.0,1,0,1.97,16.02,0.94,34,2002,1
2,4.5,3,0.0,1,0,1.97,16.02,0.94,34,2002,2
2,0.0,3,0.0,1,0,1.97,16.02,0.94,34,2002,3
2,0.0,3,0.0,1,0,1.97,16.02,0.94,34,2002,4
2,21.0,3,0.0,1,0,1.97,16.02,0.94,34,2002,5
2,30.700000000000003,3,0.0,1,0,1.97,16.02,0.94,34,2002,6
2,390.2,3,0.0,0,1,1.97,16.02,0.94,34,2002,7
2,418.2,3,0.0,0,1,1.97,16.02,0.94,34,2002,8
2,255.7,3,0.0,2,0,1.97,16.02,0.94,34,2002,9
2,152.44,3,0.0,1,0,1.97,16.02,0.94,34,2002,10
2,0.0,3,0.0,1,0,1.97,16.02,0.94,34,2002,11
2,0.0,3,0.0,1,0,1.97,16.02,0.94,34,2002,12
2,0.0,3,0.0,1,0,1.82,8.16,0.79,45,2003,1
2,5.5,3,0.0,1,0,1.82,8.16,0.79,45,2003,2
2,0.0,3,0.0,1,0,1.82,8.16,0.79,45,2003,3
2,2.5,3,0.0,1,0,1.82,8.16,0.79,45,2003,4
2,0.0,3,0.0,1,0,1.82,8.16,0.79,45,2003,5
2,78.6,3,0.0,1,0,1.82,8.16,0.79,45,2003,6
2,280.1,3,0.0,2,0,1.82,8.16,0.79,45,2003,7
2,500.5,3,0.0,0,1,1.82,8.16,0.79,45,2003,8
2,211.2,3,0.0,2,0,1.82,8.16,0.79,45,2003,9
2,59.0,3,0.0,1,0,1.82,8.16,0.79,45,2003,10
2,20.6,3,0.0,1,0,2.7,21.3,1.4,36,2004,1
2,0.0,3,0.0,1,0,2.7,21.3,1.4,36,2004,2
2,0.0,3,0.0,1,0,2.7,21.3,1.4,36,2004,3
2,6.4,3,0.0,1,0,2.7,21.3,1.4,36,2004,4
2,15.8,3,0.0,1,0,2.7,21.3,1.4,36,2004,5
2,230.1,3,0.0,2,0,2.7,21.3,1.4,36,2004,6
2,132.4,3,0.0,1,0,2.7,21.3,1.4,36,2004,7
2,134.9,3,0.0,1,0,2.7,21.3,1.4,36,2004,8
2,91.7,3,0.0,1,0,2.7,21.3,1.4,36,2004,9
2,12.1,3,0.0,1,0,2.7,21.3,1.4,36,2004,10
2,0.0,3,0.0,1,0,2.7,21.3,1.4,36,2004,11
2,0.0,3,0.0,1,0,2.7,21.3,1.4,36,2004,12
2,6.0,3,0.0,1,0,0.46,2.1,0.13,6,2005,1
2,35.7,3,0.0,1,0,0.46,2.1,0.13,6,2005,2
2,22.5,3,0.0,1,0,0.46,2.1,0.13,6,2005,3
2,0.0,3,0.0,1,0,0.46,2.1,0.13,6,2005,4
2,19.5,3,0.0,1,0,0.46,2.1,0.13,6,2005,5
2,46.89999999999999,3,0.0,1,0,0.46,2.1,0.13,6,2005,6
2,149.4,3,0.0,1,0,0.46,2.1,0.13,6,2005,7
2,145.9,3,0.0,1,0,0.46,2.1,0.13,6,2005,8
2,135.8,3,0.0,1,0,0.46,2.1,0.13,6,2005,9
2,82.8,3,0.0,1,0,0.46,2.1,0.13,6,2005,10
2,0.0,3,0.0,1,0,0.46,2.1,0.13,6,2005,11
2,11.6,3,0.0,1,0,0.46,2.1,0.13,6,2005,12
2,0.0,3,0.0,1,0,17.83,1.16,0.15,10,2006,1
2,0.0,3,0.0,1,0,17.83,1.16,0.15,10,2006,2
2,15.0,3,0.0,1,0,17.83,1.16,0.15,10,2006,3
2,18.0,3,0.0,1,0,17.83,1.16,0.15,10,2006,4
2,56.3,3,0.0,1,0,17.83,1.16,0.15,10,2006,5
2,290.9,3,0.0,2,0,17.83,1.16,0.15,10,2006,6
2,309.9,3,0.0,0,1,17.83,1.16,0.15,10,2006,7
2,203.9,3,0.0,2,0,17.83,1.16,0.15,10,2006,8
2,169.7,3,0.0,1,0,17.83,1.16,0.15,10,2006,9
2,4.8,3,0.0,1,0,17.83,1.16,0.15,10,2006,10
2,0.0,3,0.0,1,0,17.83,1.16,0.15,10,2006,11
2,0.0,3,0.0,1,0,17.83,1.16,0.15,10,2006,12
2,0.0,3,0.0,1,0,1.88,24.44,1.06,44,2007,2
2,54.7,3,0.0,1,0,1.88,24.44,1.06,44,2007,3
2,23.6,3,0.0,1,0,1.88,24.44,1.06,44,2007,4
2,48.3,3,0.0,1,0,1.88,24.44,1.06,44,2007,5
2,115.0,3,0.0,1,0,1.88,24.44,1.06,44,2007,6
2,473.3,3,0.0,0,1,1.88,24.44,1.06,44,2007,7
2,446.8,3,0.0,0,1,1.88,24.44,1.06,44,2007,8
2,261.8,3,0.0,2,0,1.88,24.44,1.06,44,2007,9
2,7.5,3,0.0,1,0,1.88,24.44,1.06,44,2007,10
2,0.0,3,0.0,1,0,1.88,24.44,1.06,44,2007,11
2,0.0,3,0.0,1,0,1.88,24.44,1.06,44,2007,12
2,75.5,3,0.0,1,0,0.64,5.09,0.26,13,2008,1
2,10.9,3,0.0,1,0,0.64,5.09,0.26,13,2008,2
2,0.0,3,0.0,1,0,0.64,5.09,0.26,13,2008,3
2,32.9,3,0.0,1,0,0.64,5.09,0.26,13,2008,4
2,49.8,3,0.0,1,0,0.64,5.09,0.26,13,2008,5
2,245.3,3,0.0,2,0,0.64,5.09,0.26,13,2008,6
2,336.90000000000003,3,0.0,0,1,0.64,5.09,0.26,13,2008,7
2,233.3,3,0.0,2,0,0.64,5.09,0.26,13,2008,8
2,70.8,3,0.0,1,0,0.64,5.09,0.26,13,2008,9
2,0.0,3,0.0,1,0,0.64,5.09,0.26,13,2008,10
2,0.0,3,0.0,1,0,0.64,5.09,0.26,13,2008,11
2,0.0,3,0.0,1,0,0.64,5.09,0.26,13,2008,12
2,0.0,3,0.0,1,0,1.11,2.2,0.05,20,2009,1
2,0.0,3,0.0,1,0,1.11,2.2,0.05,20,2009,2
2,2.4,3,0.0,1,0,1.11,2.2,0.05,20,2009,3
2,0.0,3,0.0,1,0,1.11,2.2,0.05,20,2009,4
2,44.6,3,0.0,1,0,1.11,2.2,0.05,20,2009,5
2,28.8,3,0.0,1,0,1.11,2.2,0.05,20,2009,6
2,212.8,3,0.0,2,0,1.11,2.2,0.05,20,2009,7
2,457.2,3,0.0,0,1,1.11,2.2,0.05,20,2009,8
2,285.5,3,0.0,2,0,1.11,2.2,0.05,20,2009,9
2,56.5,3,0.0,1,0,1.11,2.2,0.05,20,2009,10
2,17.0,3,0.0,1,0,1.11,2.2,0.05,20,2009,11
2,0.0,3,0.0,1,0,1.11,2.2,0.05,20,2009,12
2,9.1,3,0.0,1,0,0.2,0.72,0.01,29,2010,1
2,15.5,3,0.0,1,0,0.2,0.72,0.01,29,2010,2
2,0.0,3,0.0,1,0,0.2,0.72,0.01,29,2010,3
2,0.0,3,0.0,1,0,0.2,0.72,0.01,29,2010,4
2,0.0,3,0.0,1,0,0.2,0.72,0.01,29,2010,5
2,13.8,3,0.0,1,0,0.2,0.72,0.01,29,2010,6
2,238.7,3,0.0,2,0,0.2,0.72,0.01,29,2010,7
2,261.2,3,0.0,2,0,0.2,0.72,0.01,29,2010,8
2,256.3,3,0.0,2,0,0.2,0.72,0.01,29,2010,9
2,38.7,3,0.0,1,0,0.2,0.72,0.01,29,2010,10
2,0.0,3,0.0,1,0,0.2,0.72,0.01,29,2010,11
2,0.0,3,0.0,1,0,0.2,0.72,0.01,29,2010,12
2,9.1,3,0.0,1,0,3.82,7.14,0.34,4,2011,1
2,5.0,3,0.0,1,0,3.82,7.14,0.34,4,2011,2
2,0.0,3,0.0,1,0,3.82,7.14,0.34,4,2011,3
2,6.9,3,0.0,1,0,3.82,7.14,0.34,4,2011,4
2,0.0,3,0.0,1,0,3.82,7.14,0.34,4,2011,5
2,267.1,3,0.0,2,0,3.82,7.14,0.34,4,2011,6
2,63.9,3,0.0,1,0,3.82,7.14,0.34,4,2011,7
2,345.8,3,0.0,0,1,3.82,7.14,0.34,4,2011,8
2,283.7,3,0.0,2,0,3.82,7.14,0.34,4,2011,9
2,0.0,3,0.0,1,0,3.82,7.14,0.34,4,2011,10
2,0.0,3,0.0,1,0,3.82,7.14,0.34,4,2011,11
2,0.0,3,0.0,1,0,3.82,7.14,0.34,4,2011,12
2,12.9,3,0.0,1,0,0.11,0.24,0.03,28,2012,1
2,0.0,3,0.0,1,0,0.11,0.24,0.03,28,2012,2
2,2.6,3,0.0,1,0,0.11,0.24,0.03,28,2012,3
2,17.700000000000003,3,0.0,1,0,0.11,0.24,0.03,28,2012,4
2,0.0,3,0.0,1,0,0.11,0.24,0.03,28,2012,5
2,133.0,3,0.0,1,0,0.11,0.24,0.03,28,2012,6
2,388.2,3,0.0,0,1,0.11,0.24,0.03,28,2012,7
2,315.1,3,0.0,0,1,0.11,0.24,0.03,28,2012,8
2,248.4,3,0.0,2,0,0.11,0.24,0.03,28,2012,9
2,47.2,3,0.0,1,0,0.11,0.24,0.03,28,2012,10
2,7.4,3,0.0,1,0,0.11,0.24,0.03,28,2012,11
2,0.0,3,0.0,1,0,0.11,0.24,0.03,28,2012,12
2,0.0,3,0.0,1,0,2.36,7.23,0.71,21,2013,1
2,0.0,3,0.0,1,0,2.36,7.23,0.71,21,2013,2
2,0.0,3,0.0,1,0,2.36,7.23,0.71,21,2013,3
2,0.0,3,0.0,1,0,2.36,7.23,0.71,21,2013,4
2,0.0,3,0.0,1,0,2.36,7.23,0.71,21,2013,5
2,147.4,3,0.0,1,0,2.36,7.23,0.71,21,2013,6
2,54.6,3,0.0,1,0,2.36,7.23,0.71,21,2013,7
2,419.2,3,0.0,0,1,2.36,7.23,0.71,21,2013,8
2,88.39999999999999,3,0.0,1,0,2.36,7.23,0.71,21,2013,9
2,135.6,3,0.0,1,0,2.36,7.23,0.71,21,2013,10
2,0.0,3,0.0,1,0,2.36,7.23,0.71,21,2013,11
2,0.0,3,0.0,1,0,2.36,7.23,0.71,21,2013,12
2,23.4,3,0.0,1,0,3.9,3.0,0.5,14,2014,2
2,6.5,3,0.0,1,0,3.9,3.0,0.5,14,2014,3
2,0.0,3,0.0,1,0,3.9,3.0,0.5,14,2014,4
2,16.5,3,0.0,1,0,3.9,3.0,0.5,14,2014,5
2,4.199999999999999,3,0.0,1,0,3.9,3.0,0.5,14,2014,6
2,286.2,3,0.0,2,0,3.9,3.0,0.5,14,2014,7
2,109.0,3,0.0,1,0,3.9,3.0,0.5,14,2014,8
2,72.3,3,0.0,1,0,3.9,3.0,0.5,14,2014,9
2,59.0,3,0.0,1,0,3.9,3.0,0.5,14,2014,10
2,0.0,3,0.0,1,0,3.9,3.0,0.5,14,2014,11
2,0.0,3,0.0,1,0,3.9,3.0,0.5,14,2014,12
2,4.6,3,0.0,1,0,0.01,0.49,0.0,0,2015,1
2,2.6,3,0.0,1,0,0.01,0.49,0.0,0,2015,2
2,24.4,3,0.0,1,0,0.01,0.49,0.0,0,2015,3
2,3.0,3,0.0,1,0,0.01,0.49,0.0,0,2015,4
2,5.0,3,0.0,1,0,0.01,0.49,0.0,0,2015,5
2,165.2,3,0.0,1,0,0.01,0.49,0.0,0,2015,6
2,392.6,3,0.0,0,1,0.01,0.49,0.0,0,2015,7
2,187.2,3,0.0,1,0,0.01,0.49,0.0,0,2015,8
2,34.8,3,0.0,1,0,0.01,0.49,0.0,0,2015,9
2,3.4,3,0.0,1,0,0.01,0.49,0.0,0,2015,10
2,0.0,3,0.0,1,0,0.01,0.49,0.0,0,2015,11
2,0.0,3,0.0,1,0,0.01,0.49,0.0,0,2015,12
2,13.0,3,0.0,1,0,4.33,8.79,0.71,35,2016,1
2,0.0,3,0.0,1,0,4.33,8.79,0.71,35,2016,2
2,2.0,3,0.0,1,0,4.33,8.79,0.71,35,2016,3
2,0.0,3,0.0,1,0,4.33,8.79,0.71,35,2016,4
2,1.4,3,0.0,1,0,4.33,8.79,0.71,35,2016,5
2,393.2,3,0.0,0,1,4.33,8.79,0.71,35,2016,6
2,538.4,3,0.0,0,1,4.33,8.79,0.71,35,2016,7
2,312.6,3,0.0,0,1,4.33,8.79,0.71,35,2016,8
2,481.1,3,0.0,0,1,4.33,8.79,0.71,35,2016,9
2,95.0,3,0.0,1,0,4.33,8.79,0.71,35,2016,10
2,0.0,3,0.0,1,0,4.33,8.79,0.71,35,2016,11
2,0.0,3,0.0,1,0,4.33,8.79,0.71,35,2016,12
2,0.0,3,0.0,1,0,3.0,18.5,0.3,40,2017,1
2,0.0,3,0.0,1,0,3.0,18.5,0.3,40,2017,2
2,0.0,3,0.0,1,0,3.0,18.5,0.3,40,2017,3
2,22.0,3,0.0,1,0,3.0,18.5,0.3,40,2017,4
2,0.0,3,0.0,1,0,3.0,18.5,0.3,40,2017,5
2,17.8,3,0.0,1,0,3.0,18.5,0.3,40,2017,6
2,656.0,3,0.0,0,1,3.0,18.5,0.3,40,2017,7
2,389.0,3,0.0,0,1,3.0,18.5,0.3,40,2017,8
2,106.0,3,0.0,1,0,3.0,18.5,0.3,40,2017,9
2,1.2,3,0.0,1,0,3.0,18.5,0.3,40,2017,10
2,0.0,3,0.0,1,0,3.0,18.5,0.3,40,2017,11
2,0.0,3,0.0,1,0,3.0,18.5,0.3,40,2017,12
2,0.0,3,0.0,1,0,0.03,0.15,0.0,33,2018,1
2,0.0,3,0.0,1,0,0.03,0.15,0.0,33,2018,2
2,0.0,3,0.0,1,0,0.03,0.15,0.0,33,2018,3
2,0.0,3,0.0,1,0,0.03,0.15,0.0,33,2018,4
2,3.0,3,0.0,1,0,0.03,0.15,0.0,33,2018,5
2,74.8,3,0.0,1,0,0.03,0.15,0.0,33,2018,6
2,487.4,3,0.0,0,1,0.03,0.15,0.0,33,2018,7
2,427.4,3,0.0,0,1,0.03,0.15,0.0,33,2018,8
2,227.4,3,0.0,2,0,0.03,0.15,0.0,33,2018,9
2,31.2,3,0.0,1,0,0.03,0.15,0.0,33,2018,10
2,0.0,3,0.0,1,0,0.03,0.15,0.0,33,2018,11
2,10.8,3,0.0,1,0,0.03,0.15,0.0,33,2018,12
2,8.3,3,0.0,1,0,1.06,14.94,0.36,32,2019,1
2,4.0,3,0.0,1,0,1.06,14.94,0.36,32,2019,2
2,11.3,3,0.0,1,0,1.06,14.94,0.36,32,2019,3
2,6.5,3,0.0,1,0,1.06,14.94,0.36,32,2019,4
2,0.5,3,0.0,1,0,1.06,14.94,0.36,32,2019,5
