Year-Month,Rainfall (mm),Flood Risk,Sub_District
2019-01,0.0,Safe,Hayaghat
2019-02,17.2,Safe,Hayaghat
2019-03,0.6,Safe,Hayaghat
2019-04,40.0,Safe,Hayaghat
2019-05,18.2,Safe,Hayaghat
2019-06,39.0,Safe,Hayaghat
2019-07,365.6,DANGER,Hayaghat
2019-08,188.2,Safe,Hayaghat
2019-09,341.8,DANGER,Hayaghat
2019-10,19.0,Safe,Hayaghat
2019-11,0.0,Safe,Hayaghat
2019-12,0.0,Safe,Hayaghat
2020-01,5.0,Safe,Hayaghat
2020-02,7.2,Safe,Hayaghat
2020-03,31.4,Safe,Hayaghat
2020-04,58.5,Safe,Hayaghat
2020-05,79.0,Safe,Hayaghat
2020-06,355.2,DANGER,Hayaghat
2020-07,579.4,DANGER,Hayaghat
2020-08,160.8,Safe,Hayaghat
2020-09,235.4,WARNING,Hayaghat
2020-10,4.6,Safe,Hayaghat
2020-11,0.0,Safe,Hayaghat
2020-12,0.0,Safe,Hayaghat
2021-01,0.0,Safe,Hayaghat
2021-02,0.0,Safe,Hayaghat
2021-03,0.0,Safe,Hayaghat
2021-04,5.0,Safe,Hayaghat
2021-05,224.1,WARNING,Hayaghat
2021-06,288.2,WARNING,Hayaghat
2021-07,395.8,DANGER,Hayaghat
2021-08,413.8,DANGER,Hayaghat
2021-09,64.0,Safe,Hayaghat
2021-10,259.4,WARNING,Hayaghat
2021-11,0.0,Safe,Hayaghat
2021-12,17.1,Safe,Hayaghat
2022-01,0.0,Safe,Hayaghat
2022-02,30.6,Safe,Hayaghat
2022-03,0.0,Safe,Hayaghat
2022-04,16.599999999999998,Safe,Hayaghat
2022-05,115.7,Safe,Hayaghat
2022-06,89.6,Safe,Hayaghat
2022-07,178.6,Safe,Hayaghat
2022-08,121.8,Safe,Hayaghat
2022-09,201.4,WARNING,Hayaghat
2022-10,105.0,Safe,Hayaghat
2022-11,0.0,Safe,Hayaghat
2022-12,0.0,Safe,Hayaghat
2023-01,0.0,Safe,Hayaghat
2023-02,0.0,Safe,Hayaghat
2023-03,46.6,Safe,Hayaghat
2023-04,7.4,Safe,Hayaghat
2023-05,26.4,Safe,Hayaghat
2023-06,82.4,Safe,Hayaghat
2023-07,141.2,Safe,Hayaghat
2023-08,277.3,WARNING,Hayaghat
2023-09,184.0,Safe,Hayaghat
2023-10,18.0,Safe,Hayaghat
2023-11,0.0,Safe,Hayaghat
2023-12,2.0,Safe,Hayaghat
2024-01,0.0,Safe,Hayaghat
2024-02,9.0,Safe,Hayaghat
2024-03,25.0,Safe,Hayaghat
2024-04,0.0,Safe,Hayaghat
2024-05,101.2,Safe,Hayaghat
2024-06,68.0,Safe,Hayaghat
2024-07,176.0,Safe,Hayaghat
2024-08,204.2,WARNING,Hayaghat
2024-09,259.8,WARNING,Hayaghat
2024-10,0.0,Safe,Hayaghat
2024-11,0.0,Safe,Hayaghat
2024-12,0.0,Safe,Hayaghat
2025-01,0.0,Safe,Hayaghat
2009-09,0.0,Safe,Jahagarua
2010-07,0.0,Safe,Jahagarua
2010-08,0.0,Safe,Jahagarua
2010-09,0.0,Safe,Jahagarua
2010-10,0.0,Safe,Jahagarua
2019-01,0.0,Safe,Jahagarua
2019-02,0.0,Safe,Jahagarua
2019-03,0.0,Safe,Jahagarua
2019-04,0.0,Safe,Jahagarua
2019-05,0.0,Safe,Jahagarua
2019-06,0.0,Safe,Jahagarua
2019-07,0.0,Safe,Jahagarua
2019-08,0.0,Safe,Jahagarua
2019-09,0.0,Safe,Jahagarua
